id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperature_C,lat_lon
149,AAA00353656109378739,3387,2643,2793,0,11858,4142,83931,457275,97127,299,3872,9820,35,0,292,0,23,50,0,82,2/6/22 13.19,39,"45.7275, 9.7127"
150,AAA00353656109378739,3396,2675,2818,0,11924,4128,83931,457275,97127,299,3854,9819,34,0,337,54,40,58,0,95,2/6/22 13.34,39,"45.7275, 9.7127"
151,AAA00353656109378739,3421,2693,2843,0,11924,4135,83965,457275,97127,299,3681,9818,34,0,22,8,31,66,0,214,2/6/22 13.50,37,"45.7275, 9.7127"
152,AAA00353656109378739,3389,2718,2881,0,11858,4128,84034,457275,97127,299,3723,9816,34,0,247,8,46,73,0,169,2/6/22 14.05,37,"45.7275, 9.7127"
153,AAA00353656109378739,3407,2737,2893,0,11924,4108,84069,457275,97127,299,3663,9817,33,0,67,70,36,70,67,119,2/6/22 14.20,37,"45.7275, 9.7127"
154,AAA00353656109378739,3394,2750,2900,0,11858,4149,84034,457275,97127,299,3657,9818,35,0,0,14,20,52,0,139,2/6/22 14.35,37,"45.7275, 9.7127"
155,AAA00353656109378739,3396,2756,2906,0,11858,4108,84034,457275,97127,299,3391,9818,34,0,292,28,24,69,0,157,2/6/22 14.50,34,"45.7275, 9.7127"
156,AAA00353656109378739,3396,2768,2956,0,11924,4149,84069,457275,97127,299,3198,9817,36,0,0,59,15,59,0,221,2/6/22 15.05,32,"45.7275, 9.7127"
157,AAA00353656109378739,3400,2775,2950,0,11924,4142,84069,457275,97127,299,3120,9815,37,0,22,0,27,69,0,176,2/6/22 15.20,31,"45.7275, 9.7127"
158,AAA00353656109378739,3406,2781,2937,0,11858,4135,84069,457275,97127,299,3106,9813,38,0,247,0,16,47,0,195,2/6/22 15.36,31,"45.7275, 9.7127"
159,AAA00353656109378739,3426,2787,2937,0,11858,4128,84069,457275,97127,299,3110,9814,38,0,247,57,22,57,247,174,2/6/22 15.51,31,"45.7275, 9.7127"
160,AAA00353656109378739,3417,2781,2943,0,11924,4128,84034,457276,97127,294,2996,9813,38,0,0,14,33,89,0,238,2/6/22 16.06,30,"45.7275, 9.7127"
161,AAA00353656109378739,3392,2781,3006,0,11924,4115,83965,457276,97127,294,2942,9811,39,0,247,0,16,38,0,235,2/6/22 16.21,29,"45.7275, 9.7127"
162,AAA00353656109378739,3418,2781,2950,0,11924,4128,84069,457276,97127,294,2884,9810,40,0,157,39,29,46,0,248,2/6/22 16.36,29,"45.7275, 9.7127"
163,AAA00353656109378739,3418,2781,2937,0,11924,4135,84000,457276,97127,294,2856,9809,40,0,292,18,14,32,0,182,2/6/22 16.51,29,"45.7275, 9.7127"
164,AAA00353656109378739,3403,2775,2937,0,11858,4128,84034,457276,97127,294,2821,9811,40,0,202,12,18,50,0,189,2/6/22 17.06,28,"45.7275, 9.7127"
165,AAA00353656109378739,3421,2768,2925,0,11924,4122,84138,457276,97127,294,2823,9810,41,0,202,0,9,21,0,163,2/6/22 17.22,28,"45.7275, 9.7127"
166,AAA00353656109378739,3413,2762,2918,0,11858,4115,84138,457276,97127,294,2829,9810,41,0,247,17,8,17,247,273,2/6/22 17.37,28,"45.7275, 9.7127"
167,AAA00353656109378739,3409,2756,2912,0,11924,4128,84207,457276,97127,294,2818,9810,41,0,202,0,1,11,0,296,2/6/22 17.52,28,"45.7275, 9.7127"
168,AAA00353656109378739,3409,2756,2918,0,11858,4128,84242,457276,97127,294,2817,9811,41,0,135,0,4,23,0,156,2/6/22 18.07,28,"45.7275, 9.7127"
169,AAA00353656109378739,3400,2750,2900,0,11924,4128,84242,457276,97127,294,2800,9813,41,0,337,0,11,39,0,188,2/6/22 18.22,28,"45.7275, 9.7127"
170,AAA00353656109378739,3424,2743,2893,0,11858,4122,84276,457276,97127,294,2761,9815,42,0,247,5,3,9,0,150,2/6/22 18.37,28,"45.7275, 9.7127"
171,AAA00353656109378739,3425,2737,2887,0,11924,4122,84311,457276,97127,294,2820,9813,42,0,67,20,10,26,0,167,2/6/22 18.52,28,"45.7275, 9.7127"
172,AAA00353656109378739,3395,2737,2906,0,11858,4122,84276,457276,97127,294,2772,9810,42,0,292,0,3,14,0,146,2/6/22 19.07,28,"45.7275, 9.7127"
173,AAA00353656109378739,3413,2731,2887,0,11858,4115,84345,457276,97127,294,2711,9812,43,0,202,20,10,25,0,147,2/6/22 19.23,27,"45.7275, 9.7127"
174,AAA00353656109378739,3401,2725,2875,0,11858,4122,84345,457276,97127,294,2654,9811,44,0,337,21,6,21,337,174,2/6/22 19.38,27,"45.7275, 9.7127"
175,AAA00353656109378739,3415,2725,2875,0,11924,4128,84449,457276,97127,294,2547,9812,46,0,0,8,19,35,0,165,2/6/22 19.53,25,"45.7275, 9.7127"
176,AAA00353656109378739,3426,2725,2881,0,11924,4122,84518,457275,97127,289,2518,9812,47,0,0,17,11,18,0,222,2/6/22 20.08,25,"45.7275, 9.7127"
177,AAA00353656109378739,3402,2712,2937,0,11989,4122,84518,457275,97127,289,2444,9813,48,0,0,34,20,34,0,116,2/6/22 20.23,24,"45.7275, 9.7127"
178,AAA00353656109378739,3396,2706,2875,0,11858,4135,84587,457275,97127,289,2376,9814,49,0,0,12,21,35,0,165,2/6/22 20.38,24,"45.7275, 9.7127"
179,AAA00353656109378739,3405,2693,2850,0,11858,4142,84587,457275,97127,289,2315,9815,51,0,0,9,14,32,0,157,2/6/22 20.53,23,"45.7275, 9.7127"
180,AAA00353656109378739,3394,2675,2843,0,11858,4122,84622,457275,97127,289,2264,9816,52,0,337,25,24,40,0,117,2/6/22 21.09,23,"45.7275, 9.7127"
181,AAA00353656109378739,3417,2662,2818,0,11858,4135,84587,457275,97127,289,2235,9818,53,0,0,0,13,38,0,144,2/6/22 21.24,22,"45.7275, 9.7127"
182,AAA00353656109378739,3402,2643,2800,0,11924,4128,84622,457275,97127,289,2191,9819,54,0,0,31,27,33,0,81,2/6/22 21.39,22,"45.7275, 9.7127"
183,AAA00353656109378739,3385,2612,2781,0,11924,4128,84380,457275,97127,289,2199,9820,55,0,337,23,32,47,0,145,2/6/22 21.54,22,"45.7275, 9.7127"
184,AAA00353656109378739,3388,2606,2768,0,11924,4115,84380,457275,97127,289,2151,9822,56,0,22,16,20,42,0,89,2/6/22 22.09,22,"45.7275, 9.7127"
185,AAA00353656109378739,3390,2581,2750,0,11924,4149,84276,457275,97127,289,2148,9821,56,0,292,28,20,28,292,107,2/6/22 22.24,21,"45.7275, 9.7127"
186,AAA00353656109378739,3398,2556,2731,0,11924,4135,84311,457275,97127,289,2160,9822,57,0,337,8,27,48,0,118,2/6/22 22.39,22,"45.7275, 9.7127"
187,AAA00353656109378739,3389,2543,2712,0,11924,4122,84311,457275,97127,289,2162,9823,57,0,0,40,23,40,0,97,2/6/22 22.54,22,"45.7275, 9.7127"
188,AAA00353656109378739,3383,2531,2706,0,11858,4122,84242,457275,97127,289,2150,9823,57,0,0,24,19,24,0,107,2/6/22 23.09,22,"45.7275, 9.7127"
189,AAA00353656109378739,3391,2512,2687,0,11924,4149,84242,457275,97127,289,2142,9825,58,0,0,38,27,46,0,86,2/6/22 23.25,21,"45.7275, 9.7127"
190,AAA00353656109378739,3403,2500,2668,0,11924,4128,84207,457275,97127,289,2129,9825,58,0,0,12,20,28,0,66,2/6/22 23.40,21,"45.7275, 9.7127"
191,AAA00353656109378739,3402,2481,2650,0,11924,4128,84173,457275,97127,289,2118,9825,59,0,0,12,12,35,0,121,2/6/22 23.55,21,"45.7275, 9.7127"
192,AAA00353656109378739,3405,2475,2650,0,11924,4128,84173,457276,97127,294,2091,9825,60,0,337,24,17,29,0,88,3/6/22 0.10,21,"45.7275, 9.7127"
193,AAA00353656109378739,3390,2481,2712,0,11989,4122,84207,457276,97127,294,2069,9827,60,0,292,36,25,36,292,96,3/6/22 0.25,21,"45.7275, 9.7127"
194,AAA00353656109378739,3375,2462,2631,0,11924,4149,84173,457276,97127,294,2055,9827,61,0,0,19,22,30,0,76,3/6/22 0.40,21,"45.7275, 9.7127"
195,AAA00353656109378739,3381,2437,2606,0,11924,4149,84173,457276,97127,294,2058,9828,61,0,0,30,22,30,0,109,3/6/22 0.55,21,"45.7275, 9.7127"
196,AAA00353656109378739,3384,2425,2600,0,11924,4135,84173,457276,97127,294,2035,9829,62,0,292,26,21,33,0,94,3/6/22 1.10,20,"45.7275, 9.7127"
197,AAA00353656109378739,3379,2418,2575,0,11858,4128,84173,457276,97127,294,2016,9829,62,0,0,48,27,50,0,112,3/6/22 1.25,20,"45.7275, 9.7127"
198,AAA00353656109378739,3399,2400,2562,0,11924,4128,84138,457276,97127,294,2004,9829,63,0,0,28,25,45,0,66,3/6/22 1.41,20,"45.7275, 9.7127"
199,AAA00353656109378739,3401,2393,2543,0,11924,4122,84138,457276,97127,294,1990,9829,63,0,0,18,13,21,0,39,3/6/22 1.56,20,"45.7275, 9.7127"
200,AAA00353656109378739,3390,2368,2543,0,11924,4142,84138,457276,97127,294,2000,9828,63,0,0,38,27,39,0,52,3/6/22 2.11,20,"45.7275, 9.7127"
201,AAA00353656109378739,3390,2343,2512,0,11924,4108,84138,457276,97127,294,1991,9830,64,0,0,26,20,36,0,89,3/6/22 2.26,20,"45.7275, 9.7127"
202,AAA00353656109378739,3396,2331,2500,0,11924,4122,84103,457276,97127,294,1947,9830,64,0,0,18,12,20,0,43,3/6/22 2.41,19,"45.7275, 9.7127"
203,AAA00353656109378739,3392,2312,2481,0,11924,4128,84103,457276,97127,294,1972,9831,65,0,0,34,24,34,0,47,3/6/22 2.56,20,"45.7275, 9.7127"
204,AAA00353656109378739,3398,2300,2481,0,11924,4128,84034,457276,97127,294,1965,9831,65,0,0,37,27,37,0,80,3/6/22 3.11,20,"45.7275, 9.7127"
205,AAA00353656109378739,3379,2287,2456,0,11858,4128,84069,457276,97127,294,1964,9831,65,0,292,12,22,28,0,78,3/6/22 3.26,20,"45.7275, 9.7127"
206,AAA00353656109378739,3379,2275,2443,0,11924,4122,84103,457276,97127,294,1949,9832,65,0,0,7,17,42,0,50,3/6/22 3.41,19,"45.7275, 9.7127"
207,AAA00353656109378739,3371,2275,2437,0,11858,4115,84069,457276,97127,294,1947,9830,65,0,0,21,22,35,0,35,3/6/22 3.56,19,"45.7275, 9.7127"
208,AAA00353656109378739,3382,2262,2437,0,11858,4115,84069,457276,97127,306,1934,9831,66,0,0,20,20,26,0,46,3/6/22 4.12,19,"45.7275, 9.7127"
209,AAA00353656109378739,3365,2256,2512,0,11924,4101,84034,457276,97127,306,1919,9832,66,0,247,0,10,30,0,29,3/6/22 4.27,19,"45.7275, 9.7127"
210,AAA00353656109378739,3362,2243,2431,0,11924,4142,84103,457276,97127,306,1916,9833,66,0,0,8,15,24,0,44,3/6/22 4.42,19,"45.7275, 9.7127"
211,AAA00353656109378739,3373,2231,2406,0,11924,4142,84103,457276,97127,306,1920,9832,67,0,337,15,29,44,0,19,3/6/22 4.57,19,"45.7275, 9.7127"
212,AAA00353656109378739,3368,2237,2412,0,11924,4115,84103,457276,97127,306,1901,9834,67,0,0,16,10,20,0,31,3/6/22 5.12,19,"45.7275, 9.7127"
213,AAA00353656109378739,3372,2225,2400,0,11858,4135,84069,457276,97127,306,1914,9833,68,0,0,26,22,36,0,38,3/6/22 5.27,19,"45.7275, 9.7127"
214,AAA00353656109378739,3364,2218,2393,0,11858,4128,84103,457276,97127,306,1922,9835,67,0,292,28,18,28,292,59,3/6/22 5.42,19,"45.7275, 9.7127"
215,AAA00353656109378739,3358,2212,2387,0,11924,4128,84173,457276,97127,306,1927,9836,67,0,337,28,29,45,0,87,3/6/22 5.57,19,"45.7275, 9.7127"
216,AAA00353656109378739,3346,2212,2387,0,11924,4128,84173,457276,97127,306,1950,9837,67,0,0,12,20,35,0,97,3/6/22 6.13,20,"45.7275, 9.7127"
217,AAA00353656109378739,3346,2206,2375,0,11924,4149,84207,457276,97127,306,1984,9837,67,0,0,14,18,33,0,53,3/6/22 6.28,20,"45.7275, 9.7127"
218,AAA00353656109378739,3365,2200,2368,0,11924,4135,84207,457276,97127,306,1982,9837,67,0,0,3,17,36,0,37,3/6/22 6.43,20,"45.7275, 9.7127"
219,AAA00353656109378739,3360,2193,2368,0,11924,4128,84207,457276,97127,306,1988,9839,67,0,0,27,12,27,0,24,3/6/22 6.58,20,"45.7275, 9.7127"
220,AAA00353656109378739,3353,2200,2418,0,11924,4115,84173,457276,97127,306,1996,9840,66,0,0,12,36,58,0,22,3/6/22 7.13,20,"45.7275, 9.7127"
221,AAA00353656109378739,3348,2206,2381,0,11924,4128,84173,457276,97127,306,2016,9841,66,0,0,10,20,32,0,14,3/6/22 7.28,20,"45.7275, 9.7127"
222,AAA00353656109378739,3368,2212,2375,0,11858,4115,84103,457276,97127,306,2049,9841,66,0,292,30,21,31,0,16,3/6/22 7.43,20,"45.7275, 9.7127"
223,AAA00353656109378739,3365,2212,2381,0,11858,4142,84069,457276,97127,306,2069,9840,66,0,0,15,19,24,0,29,3/6/22 7.58,21,"45.7275, 9.7127"
224,AAA00353656109378739,3357,2225,2393,0,11793,4135,84034,457275,97127,315,2086,9840,65,0,0,32,24,32,0,14,3/6/22 8.13,21,"45.7275, 9.7127"
225,AAA00353656109378739,3364,2231,2487,0,11924,4122,83931,457275,97127,315,2099,9839,65,0,0,36,18,36,0,23,3/6/22 8.28,21,"45.7275, 9.7127"
226,AAA00353656109378739,3338,2243,2418,0,11924,4128,83792,457275,97127,315,2161,9836,65,0,0,32,27,41,0,18,3/6/22 8.43,22,"45.7275, 9.7127"
227,AAA00353656109378739,3363,2250,2412,0,11924,4122,83758,457275,97127,315,2234,9836,64,0,0,14,32,91,0,14,3/6/22 8.59,22,"45.7275, 9.7127"
228,AAA00353656109378739,3356,2275,2437,0,11858,4128,84760,457275,97127,315,2332,9836,63,0,0,20,21,37,0,13,3/6/22 9.14,23,"45.7275, 9.7127"
229,AAA00353656109378739,3369,2287,2443,0,11858,4128,84380,457275,97127,315,2314,9839,62,0,247,0,15,24,0,23,3/6/22 9.29,23,"45.7275, 9.7127"
230,AAA00353656109378739,3353,2306,2456,0,11924,4128,84069,457275,97127,315,2281,9840,61,0,292,0,10,38,0,21,3/6/22 9.44,23,"45.7275, 9.7127"
231,AAA00353656109378739,3352,2318,2462,0,11924,4128,84000,457275,97127,315,2267,9839,65,0,292,0,0,0,0,10,3/6/22 9.59,23,"45.7275, 9.7127"
232,AAA00353656109378739,3370,2337,2487,0,11924,4115,83792,457275,97127,315,2454,9840,66,0,0,34,10,34,0,20,3/6/22 10.14,25,"45.7275, 9.7127"
233,AAA00353656109378739,3370,2350,2506,0,11924,4135,83689,457275,97127,315,2673,9838,63,0,292,20,14,28,0,21,3/6/22 10.29,27,"45.7275, 9.7127"
234,AAA00353656109378739,3366,2375,2525,0,11858,4142,83585,457275,97127,315,2703,9836,61,0,337,7,11,23,0,17,3/6/22 10.44,27,"45.7275, 9.7127"
235,AAA00353656109378739,3360,2393,2550,0,11924,4122,83481,457275,97127,315,2855,9835,59,0,22,20,9,20,22,22,3/6/22 10.59,29,"45.7275, 9.7127"
236,AAA00353656109378739,3356,2418,2581,0,11924,4135,83516,457275,97127,315,2888,9838,59,0,135,0,6,16,0,29,3/6/22 11.14,29,"45.7275, 9.7127"
237,AAA00353656109378739,3368,2443,2600,0,11924,4128,83412,457275,97127,315,2917,9837,58,0,247,28,10,28,247,20,3/6/22 11.30,29,"45.7275, 9.7127"
238,AAA00353656109378739,3365,2462,2612,0,11858,4128,83412,457275,97127,315,2881,9838,56,0,135,16,25,54,0,26,3/6/22 11.45,29,"45.7275, 9.7127"
239,AAA00353656109378739,3365,2481,2631,0,11858,4142,83447,457275,97127,315,2873,9839,56,0,202,26,17,28,0,37,3/6/22 12.00,29,"45.7275, 9.7127"
240,AAA00353656109378739,3381,2500,2662,0,11924,4149,83516,457275,97127,,2782,9840,57,0,202,12,13,24,0,62,3/6/22 12.15,28,"45.7275, 9.7127"
241,AAA00353656109378739,3380,2518,2756,0,11924,4128,83447,457275,97127,,2704,9840,57,0,247,8,9,19,0,96,3/6/22 12.30,27,"45.7275, 9.7127"
242,AAA00353656109378739,3373,2531,2700,0,11858,4142,83585,457275,97127,,2699,9840,58,0,202,33,14,33,202,114,3/6/22 12.45,27,"45.7275, 9.7127"
243,AAA00353656109378739,3392,2537,2693,0,11924,4142,83585,457275,97127,,2569,9842,58,0,202,2,6,18,0,99,3/6/22 13.00,26,"45.7275, 9.7127"
244,AAA00353656109378739,3377,2543,2712,0,11924,4122,83758,457275,97127,,2463,9841,59,0,337,7,15,42,0,102,3/6/22 13.15,25,"45.7275, 9.7127"
245,AAA00353656109378739,3375,2543,2706,0,11924,4115,83758,457275,97127,,2336,9843,62,0,202,2,13,24,0,130,3/6/22 13.30,23,"45.7275, 9.7127"
246,AAA00353656109378739,3389,2543,2706,0,11924,4128,83689,457275,97127,,2297,9843,65,27,202,19,9,19,202,163,3/6/22 13.46,23,"45.7275, 9.7127"
247,AAA00353656109378739,3390,2543,2700,0,11858,4149,83654,457275,97127,,2251,9841,68,0,135,10,3,10,135,122,3/6/22 14.01,23,"45.7275, 9.7127"
248,AAA00353656109378739,3377,2543,2712,0,11858,4128,83620,457275,97127,,2237,9843,70,0,247,12,9,25,0,132,3/6/22 14.16,22,"45.7275, 9.7127"
249,AAA00353656109378739,3377,2537,2700,0,11924,4122,83689,457275,97127,,2202,9844,71,27,202,2,1,5,0,140,3/6/22 14.31,22,"45.7275, 9.7127"
250,AAA00353656109378739,3361,2537,2693,0,11924,4142,83689,457275,97127,,2138,9847,74,55,202,3,0,3,202,107,3/6/22 14.46,21,"45.7275, 9.7127"
251,AAA00353656109378739,3368,2525,2687,0,11924,4128,83723,457275,97127,,2101,9848,76,111,157,0,4,22,0,95,3/6/22 15.01,21,"45.7275, 9.7127"
252,AAA00353656109378739,3376,2518,2687,0,11924,4128,83654,457275,97127,,2112,9848,78,111,202,0,4,14,0,96,3/6/22 15.16,21,"45.7275, 9.7127"
253,AAA00353656109378739,3377,2506,2675,0,11924,4135,83585,457275,97127,,2155,9848,80,27,202,0,0,4,0,147,3/6/22 15.31,22,"45.7275, 9.7127"
254,AAA00353656109378739,3378,2506,2668,0,11924,4128,83620,457275,97127,,2177,9847,81,55,135,0,3,10,0,104,3/6/22 15.47,22,"45.7275, 9.7127"
255,AAA00353656109378739,3384,2493,2656,0,11924,4128,83516,457275,97127,,2239,9844,82,27,135,0,0,0,135,102,3/6/22 16.02,22,"45.7275, 9.7127"
256,AAA00353656109378739,3367,2493,2675,0,11924,4142,83516,457276,97125,306,2223,9842,82,0,247,0,0,1,0,138,3/6/22 16.17,22,"45.7275, 9.7127"
257,AAA00353656109378739,3998,2487,2650,0,11924,4142,83551,457276,97125,306,2129,9842,81,0,67,0,1,6,0,162,3/6/22 16.32,21,"45.7275, 9.7127"
258,AAA00353656109378739,3669,2481,2637,0,11924,4128,83447,457276,97125,306,2139,9841,82,0,0,0,0,3,0,158,3/6/22 16.47,21,"45.7275, 9.7127"
259,AAA00353656109378739,3404,2481,2637,0,11924,4128,83516,457276,97125,306,2162,9840,82,0,292,18,7,18,292,139,3/6/22 17.02,22,"45.7275, 9.7127"
260,AAA00353656109378739,3386,2487,2668,0,11858,4128,83862,457276,97125,306,2231,9839,83,0,0,0,2,10,0,113,3/6/22 17.17,22,"45.7275, 9.7127"
261,AAA00353656109378739,3377,2487,2643,0,11924,4128,84069,457276,97125,306,2224,9839,82,0,0,0,3,10,0,114,3/6/22 17.32,22,"45.7275, 9.7127"
262,AAA00353656109378739,3374,2468,2625,0,11924,4135,83965,457276,97125,306,2193,9837,82,0,292,10,3,10,292,137,3/6/22 17.47,22,"45.7275, 9.7127"
263,AAA00353656109378739,3378,2462,2612,0,11924,4135,84414,457276,97125,306,2139,9836,82,0,0,6,5,18,0,89,3/6/22 18.03,21,"45.7275, 9.7127"
264,AAA00353656109378739,3355,2468,2618,0,11924,4122,84518,457276,97125,306,2146,9835,82,0,0,5,8,12,0,95,3/6/22 18.18,21,"45.7275, 9.7127"
265,AAA00353656109378739,3355,2468,2618,0,11924,4128,84518,457276,97125,306,2134,9836,81,0,22,0,16,36,0,119,3/6/22 18.33,21,"45.7275, 9.7127"
266,AAA00353656109378739,3362,2475,2625,0,11858,4122,84483,457276,97125,306,2124,9834,82,0,0,14,8,15,0,363,3/6/22 18.48,21,"45.7275, 9.7127"
267,AAA00353656109378739,3374,2468,2631,0,11924,4135,84414,457276,97125,306,2105,9835,82,0,0,8,13,24,0,279,3/6/22 19.03,21,"45.7275, 9.7127"
268,AAA00353656109378739,3350,2487,2643,0,11924,4115,83896,457276,97125,306,2106,9834,82,0,0,9,8,12,0,308,3/6/22 19.18,21,"45.7275, 9.7127"
269,AAA00353656109378739,3364,2481,2637,0,11924,4128,83965,457276,97125,306,2083,9835,83,0,0,16,15,24,0,185,3/6/22 19.33,21,"45.7275, 9.7127"
270,AAA00353656109378739,3346,2487,2637,0,11924,4135,84000,457276,97125,306,2078,9834,83,0,0,16,12,29,0,231,3/6/22 19.48,21,"45.7275, 9.7127"
271,AAA00353656109378739,3358,2462,2643,0,11858,4135,84138,457276,97125,306,2046,9836,83,0,0,10,18,34,0,197,3/6/22 20.03,20,"45.7275, 9.7127"
272,AAA00353656109378739,3346,2456,2650,0,11924,4135,84000,457275,97126,303,2022,9835,83,0,0,8,17,30,0,117,3/6/22 20.19,20,"45.7275, 9.7127"
273,AAA00353656109378739,3359,2462,2612,0,11924,4128,83965,457275,97126,303,2002,9836,83,0,337,5,16,30,0,152,3/6/22 20.34,20,"45.7275, 9.7127"
274,AAA00353656109378739,3355,2450,2600,0,11924,4142,83896,457275,97126,303,1978,9836,83,0,0,12,13,16,0,102,3/6/22 20.49,20,"45.7275, 9.7127"
275,AAA00353656109378739,3360,2443,2618,0,11924,4149,83931,457275,97126,303,1963,9838,84,0,337,12,12,27,0,50,3/6/22 21.04,20,"45.7275, 9.7127"
276,AAA00353656109378739,3362,2431,2593,0,11858,4135,83827,457275,97126,303,1943,9836,84,0,0,2,7,15,0,61,3/6/22 21.19,19,"45.7275, 9.7127"
277,AAA00353656109378739,3372,2418,2575,0,11858,4108,83827,457275,97126,303,1919,9836,84,0,292,7,8,16,0,67,3/6/22 21.34,19,"45.7275, 9.7127"
278,AAA00353656109378739,3371,2412,2562,0,11858,4128,83758,457275,97126,303,1898,9837,84,0,0,4,6,14,0,57,3/6/22 21.49,19,"45.7275, 9.7127"
279,AAA00353656109378739,3346,2400,2581,0,11858,4128,83654,457275,97126,303,1891,9839,84,0,292,12,4,12,292,65,3/6/22 22.04,19,"45.7275, 9.7127"
280,AAA00353656109378739,3344,2387,2550,0,11924,4122,83689,457275,97126,303,1874,9840,84,0,0,0,6,14,0,67,3/6/22 22.20,19,"45.7275, 9.7127"
281,AAA00353656109378739,3348,2381,2531,0,11858,4128,83620,457275,97126,303,1826,9842,84,0,292,11,4,14,0,43,3/6/22 22.35,18,"45.7275, 9.7127"
282,AAA00353656109378739,3368,2368,2512,0,11924,4128,83585,457275,97126,303,1795,9842,85,0,0,0,3,14,0,62,3/6/22 22.50,18,"45.7275, 9.7127"
283,AAA00353656109378739,3376,2350,2531,0,11924,4128,83585,457275,97126,303,1761,9844,85,0,0,0,0,5,0,58,3/6/22 23.05,18,"45.7275, 9.7127"
284,AAA00353656109378739,3369,2331,2481,0,11924,4122,83585,457275,97126,303,1742,9843,85,0,337,10,3,10,337,82,3/6/22 23.20,17,"45.7275, 9.7127"
285,AAA00353656109378739,3378,2312,2462,0,11924,4122,83516,457275,97126,303,1744,9842,86,0,0,12,3,12,0,88,3/6/22 23.35,17,"45.7275, 9.7127"
286,AAA00353656109378739,3371,2293,2450,0,11924,4128,83481,457275,97126,303,1764,9843,86,0,337,20,10,20,337,37,3/6/22 23.50,18,"45.7275, 9.7127"
287,AAA00353656109378739,3371,2262,2468,0,11924,4149,83447,457275,97127,289,1782,9843,86,0,292,10,14,18,0,45,4/6/22 0.08,18,"45.7275, 9.7127"
288,AAA00353656109378739,3376,2262,2475,0,11989,4142,83412,457275,97127,289,1758,9843,86,0,292,12,7,12,292,91,4/6/22 0.20,18,"45.7275, 9.7127"
289,AAA00353656109378739,3375,2250,2418,0,11924,4128,83447,457275,97127,289,1713,9842,86,0,67,4,5,17,0,124,4/6/22 0.35,17,"45.7275, 9.7127"
290,AAA00353656109378739,3356,2231,2393,0,11858,4128,83412,457275,97127,289,1703,9843,86,0,0,0,5,13,0,49,4/6/22 0.50,17,"45.7275, 9.7127"
291,AAA00353656109378739,3365,2206,2425,0,11858,4128,83378,457275,97127,289,1729,9843,87,0,0,17,12,17,0,32,4/6/22 1.07,17,"45.7275, 9.7127"
292,AAA00353656109378739,3414,2200,2368,0,11858,4115,83412,457275,97127,289,1727,9842,86,0,67,8,10,24,0,51,4/6/22 1.20,17,"45.7275, 9.7127"
293,AAA00353656109378739,3386,2187,2350,0,11858,4128,83309,457275,97127,289,1712,9842,86,0,0,2,6,23,0,52,4/6/22 1.36,17,"45.7275, 9.7127"
294,AAA00353656109378739,3373,2175,2343,0,11858,4142,83378,457275,97127,289,1678,9841,87,0,292,0,8,16,0,30,4/6/22 1.51,17,"45.7275, 9.7127"
295,AAA00353656109378739,3372,2175,2393,0,11858,4122,83412,457275,97127,289,1687,9842,87,0,0,1,13,30,0,43,4/6/22 2.06,17,"45.7275, 9.7127"
296,AAA00353656109378739,3378,2150,2331,0,11858,4128,83343,457275,97127,289,1686,9841,87,0,292,18,14,20,0,115,4/6/22 2.21,17,"45.7275, 9.7127"
297,AAA00353656109378739,3378,2137,2306,0,11924,4128,83378,457275,97127,289,1669,9840,87,0,0,14,16,22,0,77,4/6/22 2.36,17,"45.7275, 9.7127"
298,AAA00353656109378739,3373,2106,2287,0,11924,4142,83378,457275,97127,289,1654,9838,87,0,0,14,11,24,0,45,4/6/22 2.51,17,"45.7275, 9.7127"
299,AAA00353656109378739,3364,2093,2325,0,11924,4115,83378,457275,97127,289,1635,9836,87,0,0,18,19,44,0,55,4/6/22 3.06,16,"45.7275, 9.7127"
300,AAA00353656109378739,3340,2087,2268,0,11858,4128,83378,457275,97127,289,1647,9835,87,0,0,19,21,30,0,30,4/6/22 3.21,16,"45.7275, 9.7127"
301,AAA00353656109378739,3386,2075,2250,0,11924,4142,83343,457275,97127,289,1641,9834,87,0,0,4,15,28,0,58,4/6/22 3.36,16,"45.7275, 9.7127"
302,AAA00353656109378739,3372,2068,2237,0,11924,4135,83343,457275,97127,289,1631,9832,87,0,0,18,15,28,0,32,4/6/22 3.52,16,"45.7275, 9.7127"
303,AAA00353656109378739,3385,2056,2287,0,11858,4122,83343,457276,97127,309,1639,9831,87,0,292,31,27,41,0,20,4/6/22 4.07,16,"45.7275, 9.7127"
304,AAA00353656109378739,3360,2043,2268,0,11989,4128,83309,457276,97127,309,1619,9830,87,0,0,18,15,40,0,10,4/6/22 4.22,16,"45.7275, 9.7127"
305,AAA00353656109378739,3387,2037,2218,0,11924,4122,83343,457276,97127,309,1620,9830,87,0,292,26,23,35,0,13,4/6/22 4.37,16,"45.7275, 9.7127"
306,AAA00353656109378739,3367,2037,2206,0,11924,4122,83343,457276,97127,309,1604,9828,87,0,0,18,17,25,0,5,4/6/22 4.52,16,"45.7275, 9.7127"
307,AAA00353656109378739,3359,2018,2237,0,11924,4122,83309,457276,97127,309,1617,9828,87,0,0,32,24,32,0,24,4/6/22 5.07,16,"45.7275, 9.7127"
